gene,pn_ld_corrected,pn_ld_class5_corrected,pm_ld_corrected,pm_ld_class5_corrected,pn_ld_mafbin1,pn_ld_class5_mafbin1,pm_ld_mafbin1,pm_ld_class5_mafbin1,pn_ld_mafbin2,pn_ld_class5_mafbin2,pm_ld_mafbin2,pm_ld_class5_mafbin2,pn_ld_mafbin3,pn_ld_class5_mafbin3,pm_ld_mafbin3,pm_ld_class5_mafbin3,pn_ld_pnadjust,pn_ld_class5_pnadjust,pm_ld_pnadjust,pm_ld_class5_pnadjust,pn_ld_polygenicity,pn_ld_class5_polygenicity,pm_ld_polygenicity,pm_ld_class5_polygenicity,pn_ld_traitcut,pn_ld_class5_traitcut,pm_ld_traitcut,pm_ld_class5_traitcut,pn_ld_repro,pn_ld_class5_repro,pm_ld_repro,pm_ld_class5_repro,pn_ld_raw,pn_ld_class5_raw,pm_ld_raw,pm_ld_class5_raw,gene_age_num
SNX13,21.9445047564403,1st,8.83801988459889,1st,6.24688518530097,2nd,5.33149516845227,1st,7.92122139182038,2nd,6.15050016466477,4th,12.5785256948792,5th,7.01611118532087,5th,1.13726548293503,4th,7.16086825589035,5th,8.60215053763441,5th,5.61026161567471,4th,17.1021927864729,5th,12.78855820288,5th,25.6539488785497,4th,66.0987050126266,5th,12.5785256948792,5th,7.01611118532087,5th,1292
SNX14,53.5632346303824,4th,17.3106843727345,4th,6.02563075318673,2nd,5.34510760959776,1st,6.78261101324855,1st,5.64142718884773,1st,6.91898186033241,1st,5.21821691530532,1st,0.00949146260382171,1st,5.79167897620172,1st,4.3010752688172,1st,5.08239186137973,1st,9.91791996028682,1st,9.36253025107736,1st,19.3932690891228,2nd,53.064110817707,4th,6.91898186033241,1st,5.37764095443145,1st,987
SNX15,40.0270304255156,3rd,13.668964886188,3rd,5.14256093018193,1st,5.39782087717911,1st,8.66799240716943,3rd,6.06143681257427,3rd,10.001600520546,4th,6.26909409113289,3rd,0.962249343263386,4th,6.42551275211455,3rd,7.25806451612903,4th,5.46015912746525,3rd,15.0731467580879,4th,10.7273968169292,3rd,15.5807230600921,1st,59.9183032843487,5th,10.001600520546,4th,6.26909409113289,3rd,645
SNX16,24.7082261055069,1st,10.0261751873346,1st,,,,,7.05743769881269,1st,5.7281429754346,2nd,9.84636584151303,4th,6.00205399925384,3rd,0.622138517105325,3rd,6.1336139217413,2nd,6.72043010752688,3rd,5.3161717395609,2nd,11.3776018669253,2nd,10.0760100386826,3rd,25.5101074509417,4th,36.9176004711064,2nd,9.84636584151303,3rd,6.00205399925384,2nd,645
SNX17,46.5298625431045,3rd,16.6473013026173,4th,11.1012615570907,5th,6.48330151774109,5th,,,,,17.3273214019114,5th,9.46400123372111,5th,4.31784895723085,5th,9.43904363122971,5th,12.0967741935484,5th,5.74777570242043,5th,25.8407245908985,5th,17.6664021732689,5th,25.0282655647575,4th,111.246390891714,5th,17.3273214019114,5th,9.46400123372111,5th,950
SNX18,30.3976430102503,2nd,8.49145321535515,1st,5.00538409285009,1st,5.31813414879944,1st,7.85592677600296,2nd,5.77332778486501,2nd,6.76094917127876,1st,5.83662214432424,2nd,0.656785304066976,3rd,5.95220750492959,2nd,5.10752688172043,1st,5.19806172176001,2nd,10.9125898564248,2nd,9.98622725408714,2nd,21.7735058226204,3rd,35.6445972932078,2nd,7.85592677600296,1st,5.83662214432424,2nd,645
SNX19,50.9541929178051,4th,16.9971050448424,4th,7.62887896927492,4th,5.77553445301301,4th,10.6525987732681,5th,6.38452981327837,4th,8.84599629646672,3rd,6.05968690386804,3rd,0.503200644497341,2nd,6.52436913649541,4th,8.06451612903226,4th,5.49391011941785,4th,15.9919902436124,4th,10.5335835982844,3rd,20.9032167722465,2nd,31.1176880171896,1st,10.6525987732681,4th,6.38452981327837,4th,544
SNX2,41.1595960662646,3rd,13.8178394015396,3rd,8.06261710415345,5th,5.74925590253573,4th,8.08920494853123,2nd,5.81057316645268,2nd,11.3046687456805,5th,7.40653207787871,5th,1.50584653029445,5th,7.4943319312077,5th,7.79569892473118,4th,5.64331193148033,5th,15.7423232532165,4th,13.2902627645504,5th,18.9192056137211,2nd,34.4402424682914,2nd,11.3046687456805,4th,7.40653207787871,5th,1064
SNX20,52.1471833587527,4th,17.7563626523209,4th,7.35576644376648,4th,5.67521055778873,3rd,9.28309659161095,4th,6.13897979461748,4th,8.59093095518918,3rd,5.79519428142678,2nd,0.51172846228953,2nd,6.27817563041945,3rd,6.18279569892473,3rd,5.39578303088709,3rd,13.123853799881,3rd,10.1023091403662,3rd,5.09973853200296,1st,25.9842323401516,1st,9.28309659161095,3rd,6.13897979461748,3rd,544
SNX21,49.3948354587455,3rd,17.1150978412864,4th,7.588213263803,4th,6.06885934866656,5th,4.16615139117741,1st,5.14165160792462,1st,10.4817525311303,4th,6.70528319302665,4th,2.3585310066509,5th,6.91812948619312,4th,7.25806451612903,4th,5.57809905018922,4th,13.504840429778,3rd,12.2527742686021,4th,13.3249731746763,1st,34.0307572081917,2nd,10.4817525311303,4th,6.70528319302665,4th,645
SNX22,67.1920076056679,5th,26.5748962777381,5th,8.51983745628541,5th,6.61587066426377,5th,8.7011538946904,3rd,6.76250956983829,5th,7.29132854268458,1st,6.4819682057722,4th,0.484527613148051,2nd,6.88211993406504,4th,5.91397849462366,2nd,5.57249486008202,4th,12.9394498418877,3rd,12.2344009895997,4th,27.1780224999269,4th,38.3018654287784,3rd,8.7011538946904,2nd,6.76250956983829,4th,645
SNX24,41.1514573971505,3rd,13.7416673998299,3rd,7.5302288164475,4th,5.72189775275403,4th,9.49383048571533,4th,6.0063814156199,3rd,11.4723869440589,5th,7.3898000568131,5th,1.50304567421375,4th,7.48683026839035,5th,8.06451612903226,4th,5.64266678079067,5th,18.8239285304362,5th,13.3313057729896,5th,20.2753279616211,2nd,32.0608845429942,1st,11.4723869440589,4th,7.3898000568131,5th,645
SNX25,58.1378748853437,4th,13.8235867999978,3rd,7.80457991661231,4th,5.58299738393158,3rd,8.82649883770821,3rd,5.81900592780773,2nd,6.80878538476947,1st,5.53769488112097,1st,0.196918045249177,1st,5.7189115735838,1st,6.45161290322581,3rd,5.02756768711319,1st,9.17406833377231,1st,9.27479075621693,1st,20.3740481515786,2nd,32.5241707008655,2nd,8.82649883770821,2nd,5.81900592780773,2nd,1292
SNX27,50.1683548192974,4th,16.5304061741897,4th,6.34309273572536,2nd,5.61687679141443,3rd,10.7634648837194,5th,6.26338865087048,4th,11.3596034277619,5th,6.33926652930723,4th,0.977775356389607,4th,6.50839793466159,4th,7.79569892473118,4th,5.48889749250696,4th,18.2292497753295,5th,11.0918885970776,4th,31.6731644195671,5th,46.2965112879988,4th,11.3596034277619,4th,6.33926652930723,4th,987
SNX29,66.3985719335336,5th,29.2206175083932,5th,8.97462291787591,5th,6.01588716740733,5th,9.20541218192666,4th,6.0067307206987,3rd,11.0642987147286,4th,6.82833639015758,4th,0.835046097437741,3rd,6.44859682903946,3rd,5.91397849462366,2nd,5.58554392694523,4th,14.9442994601593,4th,10.8164174042766,3rd,37.1251046580476,5th,55.1787966239056,4th,11.0642987147286,4th,6.26434720444711,3rd,680
SNX3,40.9170849973787,3rd,13.3384975460363,3rd,7.77684317575344,4th,5.92203195563846,5th,9.47524302904372,4th,6.33653832247714,4th,8.48878816631884,3rd,5.92841057489516,2nd,1.03353704781879,4th,6.50500220278192,4th,6.45161290322581,3rd,5.48782317299062,4th,16.0261867497322,4th,11.5151283839676,4th,15.1879509704051,1st,42.4013632011602,3rd,9.47524302904372,3rd,6.33653832247714,4th,1292
SNX30,67.6191769998735,5th,25.4103525774453,5th,3.66929257946851,1st,5.26734092194058,1st,8.59006873198111,3rd,5.65280900616877,1st,9.09940113614977,3rd,5.8128067722773,2nd,0.239421036273808,1st,5.90204469621402,1st,6.45161290322581,3rd,5.16282269135527,1st,11.494009600027,2nd,9.7245540197961,2nd,27.457098538233,4th,36.8664405981724,2nd,9.09940113614977,3rd,5.8128067722773,2nd,645
SNX31,58.2324558613803,4th,9.81281670888446,1st,6.88274341301439,3rd,5.67879442784611,3rd,7.59279635997789,2nd,5.73449607127691,2nd,8.92814362454414,3rd,5.65110994237374,1st,0,1st,5.86084118675658,1st,5.91397849462366,2nd,5.13322063677065,1st,8.99569909586237,1st,9.77336335832382,2nd,16.3527652954385,2nd,33.3292660029998,2nd,8.92814362454414,3rd,5.73449607127691,1st,382
SNX32,46.9702776583547,3rd,16.5943507394611,4th,4.44349822704524,1st,5.47578647352305,2nd,15.8106613751335,5th,7.87710316574192,5th,13.5930374169511,5th,8.05902296106373,5th,3.61158810844538,5th,8.22812152794033,5th,12.0967741935484,5th,5.69097925448847,5th,23.8684176099174,5th,15.2779229009999,5th,31.8688188849732,5th,67.4050729394285,5th,15.8106613751335,5th,8.05902296106373,5th,1488
SNX33,23.4032847154986,1st,9.64836025144702,1st,,,,,9.69669115117218,4th,7.53708665875856,5th,7.54344335263906,2nd,6.17973208163822,3rd,1.6975917568755,5th,7.9246763960517,5th,7.25806451612903,4th,5.67343938699089,5th,14.2686825089609,4th,14.5432835161705,5th,15.9557651069445,2nd,28.2751920343783,1st,9.69669115117218,3rd,7.53708665875856,5th,1488
SNX4,65.2622107623852,5th,22.7235805124354,5th,5.85554639861145,2nd,5.54033456683755,2nd,8.69011770426392,3rd,5.86365364388065,2nd,9.40437041467711,3rd,6.06603739352997,3rd,0.682991060326263,3rd,6.16010905776232,2nd,5.91397849462366,2nd,5.33188020587616,2nd,11.4144290515409,2nd,9.98459339540162,2nd,26.2081633364257,4th,43.8107193842829,4th,9.40437041467711,3rd,6.06603739352997,3rd,1292
SNX5,20.1691063332225,1st,8.94593710288331,1st,,,,,6.59146425607796,1st,5.73158666100941,2nd,5.8203201329401,1st,5.41284596354582,1st,0.455808976151573,2nd,5.86814512279653,1st,4.03225806451613,1st,5.13850212208679,1st,10.931219739684,2nd,9.55173542219007,2nd,15.1587415855169,1st,29.224262336844,1st,6.59146425607796,1st,5.73158666100941,1st,1488
SNX6,29.3741933513126,2nd,11.2871835827669,2nd,,,,,9.66993020113607,4th,5.9092593110136,3rd,10.4410530093334,4th,6.00168290700948,3rd,0.223322031111359,1st,6.07753585299807,2nd,7.52688172043011,4th,5.28149616947126,2nd,11.9158296379187,2nd,9.3518034560883,1st,20.8020543979908,2nd,42.2976356694339,3rd,10.4410530093334,4th,6.00168290700948,2nd,645
SNX7,41.4068583982671,3rd,14.3877137522546,3rd,9.15182302031424,5th,5.73594260413254,4th,6.50863846792105,1st,5.59560417436656,1st,7.48753508312391,2nd,5.62172168115506,1st,0.305288603454096,1st,5.80425341308776,1st,5.91397849462366,2nd,5.09172487360273,1st,13.4333970015163,3rd,9.35251426718819,1st,25.5296018912428,4th,34.5374796935968,2nd,9.15182302031424,3rd,5.73594260413254,1st,1064
SNX8,71.0095950759726,5th,34.5952306961745,5th,6.82141922202825,3rd,5.87118207265157,5th,7.16989594762375,2nd,5.66726246505744,1st,9.9275601665126,4th,5.9624869954867,2nd,0.38354393061871,2nd,6.03991755943444,2nd,6.72043010752688,3rd,5.2572294708034,2nd,12.7293671527093,3rd,9.973332813381,2nd,20.3636339031175,2nd,35.9554930869985,2nd,9.9275601665126,4th,5.9624869954867,2nd,1292
SNX9,68.7714296216488,5th,10.8883195483519,2nd,6.039024274619,2nd,5.58616252067666,3rd,9.99381513779463,4th,6.14492548221743,4th,9.05731162008854,3rd,6.1002091585207,3rd,0.249677692343978,1st,6.21576637057673,3rd,6.72043010752688,3rd,5.36324122333596,3rd,13.0695281660871,3rd,10.2417479549191,3rd,19.9349068357891,2nd,31.1569444990932,1st,9.99381513779463,4th,6.14492548221743,3rd,645
SOAT1,29.2733437295485,2nd,10.845241539485,2nd,6.26731543389129,2nd,5.64809269861418,3rd,8.97211967573474,3rd,6.00075484957965,3rd,7.21536380152854,1st,5.90066898038,2nd,0.789018367105919,3rd,6.13654371920095,2nd,6.45161290322581,3rd,5.31794280582237,2nd,12.4574536590241,3rd,9.81708539452835,2nd,35.707110055086,5th,42.6290559496099,3rd,8.97211967573474,3rd,6.00075484957965,2nd,645
SOAT2,38.8135045238354,2nd,12.2550601729978,2nd,8.09791724153207,5th,5.79461394916858,4th,10.2645648121897,4th,6.42627220929933,4th,,,,,0.712418787295285,3rd,6.61042083305272,4th,6.72043010752688,3rd,5.51793715818506,4th,16.1180862685457,4th,10.842301244968,3rd,21.7382178732894,3rd,70.5286144867959,5th,10.2645648121897,4th,6.42627220929933,4th,645
SOBP,66.3232554393072,5th,22.4471731686613,5th,9.79575110066308,5th,6.04926437751777,5th,11.2566660366985,5th,6.1860866658673,4th,12.3334770099947,5th,6.39531479935211,4th,0.660599991151536,3rd,6.5269719091491,4th,9.40860215053763,5th,5.49469562392626,4th,17.8369192201314,5th,10.5893786182212,3rd,32.8814001359114,5th,40.3190616358126,3rd,12.3334770099947,5th,6.39531479935211,4th,680
SOCS1,71.2866621333921,5th,32.5804938761753,5th,4.9019534776402,1st,5.41667461060901,2nd,7.79588783685751,2nd,6.33211076081888,4th,10.0476630359374,4th,6.61192023498998,4th,1.73619425994268,5th,6.74982395871476,4th,6.72043010752688,3rd,5.54905729279882,4th,13.9164567418597,3rd,11.5061850476993,4th,31.6671396477301,5th,34.1820626718709,2nd,10.0476630359374,4th,6.61192023498998,4th,544
SOCS2,50.7788592243118,4th,17.3925771053796,4th,6.56493852424266,3rd,6.00509780294334,5th,10.7771689678641,5th,10.2188366135051,5th,6.4435945056626,1st,7.18603424283388,5th,2.09977211794591,5th,11.0183955163286,5th,7.25806451612903,4th,5.79618281913906,5th,13.5315755344442,3rd,21.1100596049826,5th,49.4449678945176,5th,238.383642579772,5th,10.7771689678641,4th,10.2188366135051,5th,544
SOCS3,59.7848453397847,5th,21.4798190282821,5th,7.18881858703186,4th,5.68495420329822,3rd,7.15590849528955,2nd,6.12670475291398,4th,8.5254500017443,3rd,6.18402403926462,3rd,1.28952948716444,4th,6.34858329529731,3rd,5.91397849462366,2nd,5.42873258159071,3rd,13.1873324463817,3rd,11.0529659270108,4th,16.1757015545579,2nd,46.3119738569165,4th,8.5254500017443,2nd,6.18402403926462,3rd,544
SOCS4,26.7119420058355,1st,9.86490178937865,1st,,,,,7.76488191899174,2nd,6.20339865777833,4th,9.62421096308765,4th,7.2308465425394,5th,2.07686536818808,5th,7.2943673068734,5th,6.72043010752688,3rd,5.62482316692512,5th,13.5942129412521,3rd,13.5032449639684,5th,27.2438538907671,4th,45.2979394060793,4th,9.62421096308765,3rd,7.2308465425394,5th,544
SOCS5,40.3742402148285,3rd,12.8832942420213,2nd,3.28804689537819,1st,5.32796255234279,1st,10.7778760952709,5th,6.25704578681569,4th,12.0114484683339,5th,7.07147144502323,5th,1.21549911332719,4th,7.32424603846389,5th,8.06451612903226,4th,5.62778947406439,5th,17.7446678403926,5th,13.1579843464038,5th,31.9763825793057,5th,133.127772695469,5th,12.0114484683339,5th,7.07147144502323,5th,544
SOCS6,27.9008077450838,2nd,9.81355874813431,1st,,,,,7.06127764786676,1st,5.60191580531425,1st,7.41904368920251,2nd,5.7350361485263,2nd,0.240525599235211,1st,5.91031541216357,1st,5.37634408602151,2nd,5.16868859927334,1st,9.84935734815862,1st,9.31214515106372,1st,10.7272578354471,1st,30.3557279647789,1st,7.41904368920251,1st,5.7350361485263,1st,810
SOCS7,44.2673181427732,3rd,15.845980519174,3rd,6.33475054348057,2nd,6.04926364787725,5th,7.71203700619465,2nd,5.70299933031497,2nd,,,,,0.513512528715582,2nd,6.20071193194598,3rd,4.83870967741936,1st,5.35497461514785,3rd,10.945630030416,2nd,10.1452756277861,3rd,15.8712246478462,2nd,29.301397925806,1st,7.71203700619465,1st,6.04926364787725,3rd,886
SOD1,35.7286196418081,2nd,12.9295955088891,2nd,8.73100686877186,5th,5.72423450751165,4th,9.08369033909395,4th,6.06614523785228,3rd,8.23642233169555,2nd,6.06895097679019,3rd,0.992306276633636,4th,6.22690114509385,3rd,6.18279569892473,3rd,5.36927453311784,3rd,11.5963081332924,2nd,9.75612098743799,2nd,26.872749462651,4th,42.1853185407493,3rd,9.08369033909395,3rd,6.06895097679019,3rd,645
SOD2,67.0943174085045,5th,28.8831534896577,5th,5.36950104887767,1st,5.16979309648003,1st,4.99866050290334,1st,5.40564224642514,1st,6.07270030122705,1st,5.34002965729992,1st,0.152050106026829,1st,5.5391093622541,1st,3.49462365591398,1st,4.88754349511744,1st,6.7997226606149,1st,8.384760275589,1st,26.1249569339484,4th,45.2734368819982,4th,6.07270030122705,1st,5.40564224642514,1st,
SOD3,60.4514196133032,5th,23.2795814375861,5th,6.66361036312047,3rd,5.38277501778097,1st,6.41195643379184,1st,5.60895423805247,1st,5.46567993197475,1st,5.45684169298167,1st,0.501012229130062,2nd,5.70766356773877,1st,4.3010752688172,1st,5.01896843831061,1st,11.4489614691772,2nd,9.49286542300219,2nd,16.4221900323387,2nd,29.9536787435796,1st,6.66361036312047,1st,5.60895423805247,1st,55
SOGA1,23.3504570392068,1st,12.1718359346708,2nd,5.59311575760641,2nd,5.34281306085646,1st,8.81878254877618,3rd,9.53489332326022,5th,10.1631695772182,4th,6.5491234010921,4th,2.08427864997837,5th,9.58899575638076,5th,7.25806451612903,4th,5.75263393751841,5th,15.2217952468785,4th,19.4835910756678,5th,38.0875942345697,5th,64.4114513476843,5th,10.1631695772182,4th,9.53489332326022,5th,645
SOGA3,36.8423175818887,2nd,11.9610098463573,2nd,6.92973761654308,3rd,5.72354881525588,4th,6.92944616538218,1st,5.72876428918019,2nd,9.76200855473451,4th,6.18715176608935,3rd,1.14128037205634,4th,6.33537899429023,3rd,7.25806451612903,4th,5.42284761627969,3rd,14.5527255279385,4th,10.6033790486533,3rd,25.9680869372429,4th,48.7433672985116,4th,9.76200855473451,3rd,6.18715176608935,3rd,645
SOHLH1,30.6444235449009,2nd,10.7930931500448,2nd,5.87546871828175,2nd,5.53285219221624,2nd,8.56234485198154,3rd,5.71176284233547,2nd,6.70003220245724,1st,5.60958467145413,1st,0.477936725406037,2nd,5.85868573420745,1st,5.37634408602151,2nd,5.13165489922458,1st,10.3814445968146,1st,8.88002101506806,1st,21.8331187882431,3rd,33.1392143020274,2nd,8.56234485198154,2nd,5.71176284233547,1st,168
SOHLH2,48.3903394161255,3rd,15.377856835683,3rd,6.80092098131305,3rd,5.59612231016376,3rd,6.57612503258255,1st,5.58875536076576,1st,6.02450794953409,1st,5.32070889375765,1st,0.174456954672433,1st,5.72243724729271,1st,4.56989247311828,1st,5.03025884823844,1st,9.40047719059183,1st,9.01346851985667,1st,21.3412499603588,3rd,40.637147913828,3rd,6.80092098131305,1st,5.59612231016376,1st,244
SON,55.551421831445,4th,18.8137790367844,4th,6.06994198711385,2nd,5.58818470297026,3rd,11.6093675168776,5th,6.49906947118652,4th,9.46449645749898,3rd,6.43560024431324,4th,1.02131584762441,4th,6.59063106970374,4th,7.79569892473118,4th,5.51279653292251,4th,15.5501128503856,4th,10.9602592538673,4th,21.1374728114939,3rd,50.058645788682,4th,11.6093675168776,5th,6.49906947118652,4th,987
SORBS1,85.4697205004095,5th,27.1753112717503,5th,7.05821024384548,3rd,6.42056247813474,5th,8.53890931191243,3rd,6.1294361907775,4th,10.080134663689,4th,6.10236267446942,3rd,1.02161269892029,4th,6.46811814240167,3rd,6.98924731182796,4th,5.47560419841531,3rd,15.8322738391403,4th,10.6177609218262,3rd,26.3300251053499,4th,37.2910431044215,3rd,10.7236948466708,4th,6.42056247813474,4th,645
SORBS2,42.1261570260598,3rd,12.7795725234019,2nd,8.22432582126876,5th,5.85390190432568,4th,8.37859316356027,3rd,5.95612257213251,3rd,9.83933977182526,4th,6.01908053680572,3rd,0.786605969624375,3rd,6.19971331007648,3rd,6.45161290322581,3rd,5.35442018986442,3rd,14.0197779851488,3rd,10.5337582367129,3rd,27.2030468200927,4th,44.152391644038,4th,9.83933977182526,3rd,6.01908053680572,2nd,645
SORBS3,35.0763218441602,2nd,11.5785149030083,2nd,7.17421258377167,4th,5.51519726846647,2nd,7.83340969210201,2nd,6.24514435683421,4th,8.26537890676909,2nd,6.14300896049753,3rd,1.0175159537938,4th,6.28479513057875,3rd,5.64516129032258,2nd,5.39905799470799,3rd,13.4723952535797,3rd,10.9214167274593,4th,21.6863940769702,3rd,38.8990642496886,3rd,8.26537890676909,2nd,6.24514435683421,3rd,1292
SORCS1,83.7347708179527,5th,25.1416769998224,5th,7.78097715046727,4th,5.61728154934718,3rd,8.97982971397453,3rd,5.91645080710843,3rd,9.50042617438373,3rd,6.03733342578896,3rd,0.772722993903241,3rd,5.88951760082209,1st,6.45161290322581,3rd,5.15388633708618,1st,14.9120417811272,4th,10.3649727051054,3rd,21.620799373595,3rd,36.7955046907295,2nd,9.50042617438373,3rd,6.03733342578896,3rd,544
SORCS2,66.7194049460354,5th,18.8860883429305,4th,7.6940684715589,4th,5.67260721605062,3rd,8.00934585764021,2nd,5.85441305155269,2nd,9.46605992853143,3rd,6.03668591778996,3rd,0.529441904566102,3rd,6.14856015102891,2nd,6.98924731182796,4th,5.32508785337873,2nd,12.4677280000099,3rd,10.2687368647721,3rd,27.5571743018538,4th,38.5326415575216,3rd,9.46605992853143,3rd,6.03668591778996,3rd,680
SORCS3,55.5770643441081,4th,11.2207376452051,2nd,7.82926983780579,4th,5.77387260652537,4th,10.57212370595,5th,6.18765423145504,4th,11.1167253767809,4th,6.50557020331748,4th,0.928461551247612,4th,6.59462382658341,4th,8.06451612903226,4th,5.51383807632906,4th,15.7825904572034,4th,11.3311795000313,4th,37.2873861908853,5th,38.5940080605981,3rd,11.1167253767809,4th,6.50557020331748,4th,454
SORD,59.3624999822062,4th,19.5692983713808,4th,9.10800611222815,5th,5.80754678564592,4th,6.99824922371053,1st,6.2126663299203,4th,,,,,1.50881591859895,5th,6.29709677850551,3rd,5.64516129032258,2nd,5.40504686699035,3rd,9.54463592084223,1st,10.7217848575871,3rd,9.97563527321959,1st,30.4002134287562,1st,9.10800611222815,3rd,6.2126663299203,3rd,1488
SORL1,61.0970660256602,5th,23.0094923692215,5th,7.1402704682465,3rd,5.80846238719772,4th,8.40119735113763,3rd,6.09934434035465,3rd,9.96076501449934,4th,6.37816410303302,4th,0.523695218516016,2nd,6.46564546374648,3rd,6.98924731182796,4th,5.47474817227255,3rd,13.514964225316,3rd,10.5947819849132,3rd,27.511482862583,4th,43.1614790980186,3rd,9.96076501449934,4th,6.37816410303302,4th,1488
SORT1,30.10293082649,2nd,11.4271312976177,2nd,,,,,14.5278984429198,5th,7.07204851342819,5th,14.6143818898065,5th,7.47368568442692,5th,1.41301776468663,4th,7.60998640497564,5th,11.0215053763441,5th,5.65244494065582,5th,25.340273968271,5th,13.8798431355939,5th,37.3442880091814,5th,41.591510127299,3rd,14.6143818898065,5th,7.47368568442692,5th,1488
SOS1,31.9900312132461,2nd,11.0883098388551,2nd,5.0580029721123,1st,5.35507279828589,1st,9.6891887655004,4th,5.9318030806637,3rd,10.6432818918951,4th,6.21707112627233,3rd,0.303962141683482,1st,6.34019146922539,3rd,7.79569892473118,4th,5.42500179203282,3rd,15.3253139099071,4th,10.4343292619013,3rd,31.9325523641916,5th,42.0292417476942,3rd,10.6432818918951,4th,6.21707112627233,3rd,454
SOS2,46.4547095684708,3rd,15.3491814576303,3rd,6.57981208922434,3rd,5.31558598656501,1st,7.0451633048397,1st,5.71053092394341,2nd,6.40298025526289,1st,5.51519680525422,1st,0.387831015612656,2nd,5.81884228450574,1st,4.56989247311828,1st,5.10251089620168,1st,10.4224884521542,1st,9.67537153679855,2nd,25.8446974583172,4th,33.151108607001,2nd,7.0451633048397,1st,5.71053092394341,1st,645
